date,industry_name,policy_score_raw,policy_score_rolling5
2025-07-01,专业技术服务业,1.0,1.0
2025-07-08,专业技术服务业,1.0,1.0
2025-07-09,专业技术服务业,1.0,1.0
2025-07-10,专业技术服务业,1.0,1.0
2025-07-14,专业技术服务业,1.0,1.0
2025-07-15,专业技术服务业,1.0,1.0
2025-07-16,专业技术服务业,0.0,0.8
2025-07-17,专业技术服务业,1.0,0.8
2025-07-20,专业技术服务业,1.0,0.8
2025-07-22,专业技术服务业,1.0,0.8
2025-07-23,专业技术服务业,1.0,0.8
2025-07-24,专业技术服务业,-1.0,0.6
2025-07-29,专业技术服务业,1.0,0.6
2025-07-31,专业技术服务业,1.0,0.6
2025-08-04,专业技术服务业,-1.0,0.2
2025-08-09,专业技术服务业,1.0,0.2
2025-08-10,专业技术服务业,1.0,0.6
2025-08-15,专业技术服务业,1.0,0.6
2025-08-16,专业技术服务业,1.0,0.6
2025-08-19,专业技术服务业,1.0,1.0
2025-08-25,专业技术服务业,1.0,1.0
2025-08-26,专业技术服务业,1.0,1.0
2025-08-28,专业技术服务业,1.0,1.0
2025-09-02,专业技术服务业,1.0,1.0
2025-09-04,专业技术服务业,1.0,1.0
2025-09-09,专业技术服务业,1.0,1.0
2025-09-10,专业技术服务业,0.3333333333333333,0.8666666666666666
2025-09-11,专业技术服务业,1.0,0.8666666666666666
2025-09-12,专业技术服务业,1.0,0.8666666666666666
2025-09-14,专业技术服务业,1.0,0.8666666666666666
2025-09-15,专业技术服务业,1.0,0.8666666666666666
2025-09-19,专业技术服务业,1.0,1.0
2025-09-20,专业技术服务业,1.0,1.0
2025-09-25,专业技术服务业,1.0,1.0
2025-09-29,专业技术服务业,1.0,1.0
2025-09-30,专业技术服务业,0.0,0.8
2025-10-11,专业技术服务业,0.0,0.6
2025-10-17,专业技术服务业,0.0,0.39999999999999997
2025-10-21,专业技术服务业,0.0,0.2
2025-10-23,专业技术服务业,0.0,0.0
2025-10-28,专业技术服务业,0.0,0.0
2020-01-10,专用设备制造业,-1.0,-1.0
2021-01-10,专用设备制造业,1.0,0.0
2021-02-10,专用设备制造业,-1.0,-0.3333333333333333
2021-04-10,专用设备制造业,1.0,0.0
2021-04-28,专用设备制造业,1.0,0.2
2021-08-31,专用设备制造业,0.0,0.4
2022-08-01,专用设备制造业,1.0,0.4
2022-08-17,专用设备制造业,1.0,0.8
2022-09-07,专用设备制造业,1.0,0.8
2022-09-30,专用设备制造业,1.0,0.8
2022-10-10,专用设备制造业,1.0,1.0
2022-10-24,专用设备制造业,0.0,0.8
2022-10-27,专用设备制造业,0.0,0.6
2022-11-15,专用设备制造业,0.0,0.4
2022-11-18,专用设备制造业,-1.0,0.0
2022-11-22,专用设备制造业,-1.0,-0.4
2022-11-27,专用设备制造业,0.0,-0.4
2022-12-10,专用设备制造业,1.0,-0.2
2022-12-15,专用设备制造业,0.0,-0.2
2022-12-27,专用设备制造业,0.0,0.0
2022-12-28,专用设备制造业,1.0,0.4
2023-01-17,专用设备制造业,0.3333333333333333,0.4666666666666667
2023-01-31,专用设备制造业,0.0,0.26666666666666666
2023-02-16,专用设备制造业,1.0,0.4666666666666666
2023-02-28,专用设备制造业,0.0,0.4666666666666666
2023-03-01,专用设备制造业,0.5,0.36666666666666664
2023-03-02,专用设备制造业,1.0,0.5
2023-03-04,专用设备制造业,1.0,0.7
2023-03-15,专用设备制造业,0.0,0.5
2023-03-27,专用设备制造业,0.0,0.5
2023-03-31,专用设备制造业,1.0,0.6
2023-04-06,专用设备制造业,1.0,0.6
2023-04-14,专用设备制造业,1.0,0.6
2023-04-18,专用设备制造业,0.0,0.6
2023-04-21,专用设备制造业,1.0,0.8
2023-04-27,专用设备制造业,0.0,0.6
2023-04-30,专用设备制造业,0.5,0.5
2023-05-01,专用设备制造业,1.0,0.5
2023-05-16,专用设备制造业,0.0,0.5
2023-05-17,专用设备制造业,1.0,0.5
2023-05-18,专用设备制造业,1.0,0.7
2023-05-27,专用设备制造业,0.0,0.6
2023-05-31,专用设备制造业,1.0,0.6
2023-06-15,专用设备制造业,0.5,0.7
2023-06-22,专用设备制造业,0.0,0.5
2023-06-28,专用设备制造业,1.0,0.5
2023-07-08,专用设备制造业,1.0,0.7
2023-07-17,专用设备制造业,0.3333333333333333,0.5666666666666667
2023-07-18,专用设备制造业,1.0,0.6666666666666666
2023-07-22,专用设备制造业,1.0,0.8666666666666666
2023-07-24,专用设备制造业,1.0,0.8666666666666666
2023-07-27,专用设备制造业,0.0,0.6666666666666666
2023-07-31,专用设备制造业,1.0,0.8
2023-08-07,专用设备制造业,1.0,0.8
2023-08-08,专用设备制造业,1.0,0.8
2023-08-10,专用设备制造业,1.0,0.8
2023-08-15,专用设备制造业,0.0,0.8
2023-08-16,专用设备制造业,1.0,0.8
2023-08-27,专用设备制造业,0.0,0.6
2023-09-05,专用设备制造业,1.0,0.6
2023-09-06,专用设备制造业,1.0,0.6
2023-09-15,专用设备制造业,0.75,0.75
2023-09-20,专用设备制造业,1.0,0.75
2023-09-21,专用设备制造业,1.0,0.95
2023-09-22,专用设备制造业,1.0,0.95
2023-09-27,专用设备制造业,1.0,0.95
2023-10-08,专用设备制造业,1.0,1.0
2023-10-18,专用设备制造业,0.0,0.8
2023-10-20,专用设备制造业,1.0,0.8
2023-10-27,专用设备制造业,0.0,0.6
2023-11-15,专用设备制造业,0.5,0.5
2023-11-16,专用设备制造业,1.0,0.5
2023-11-25,专用设备制造业,1.0,0.7
2023-11-27,专用设备制造业,1.0,0.7
2023-12-06,专用设备制造业,1.0,0.9
2023-12-09,专用设备制造业,1.0,1.0
2023-12-14,专用设备制造业,1.0,1.0
2023-12-15,专用设备制造业,0.75,0.95
2023-12-27,专用设备制造业,1.0,0.95
2023-12-29,专用设备制造业,-1.0,0.55
2024-01-17,专用设备制造业,0.0,0.35
2024-01-18,专用设备制造业,1.0,0.35
2024-01-19,专用设备制造业,1.0,0.4
2024-01-27,专用设备制造业,0.5,0.3
2024-01-31,专用设备制造业,1.0,0.7
2024-02-29,专用设备制造业,1.0,0.9
2024-03-10,专用设备制造业,-1.0,0.5
2024-03-13,专用设备制造业,1.0,0.5
2024-03-14,专用设备制造业,1.0,0.6
2024-03-18,专用设备制造业,0.6666666666666666,0.5333333333333333
2024-03-19,专用设备制造业,1.0,0.5333333333333333
2024-03-21,专用设备制造业,1.0,0.9333333333333332
2024-03-23,专用设备制造业,-1.0,0.5333333333333333
2024-03-24,专用设备制造业,1.0,0.5333333333333333
2024-03-26,专用设备制造业,1.0,0.6
2024-03-27,专用设备制造业,0.0,0.4
2024-03-30,专用设备制造业,1.0,0.4
2024-04-04,专用设备制造业,-1.0,0.4
2024-04-09,专用设备制造业,1.0,0.4
2024-04-11,专用设备制造业,1.0,0.4
2024-04-14,专用设备制造业,-1.0,0.2
2024-04-16,专用设备制造业,0.0,0.0
2024-04-18,专用设备制造业,1.0,0.4
2024-04-19,专用设备制造业,1.0,0.4
2024-04-20,专用设备制造业,1.0,0.4
2024-04-23,专用设备制造业,1.0,0.8
2024-04-25,专用设备制造业,1.0,1.0
2024-04-27,专用设备制造业,0.0,0.8
2024-04-29,专用设备制造业,0.3333333333333333,0.6666666666666667
2024-04-30,专用设备制造业,-1.0,0.26666666666666666
2024-05-01,专用设备制造业,1.0,0.26666666666666666
2024-05-07,专用设备制造业,1.0,0.26666666666666666
2024-05-09,专用设备制造业,1.0,0.4666666666666666
2024-05-10,专用设备制造业,-1.0,0.2
2024-05-13,专用设备制造业,1.0,0.6
2024-05-14,专用设备制造业,1.0,0.6
2024-05-17,专用设备制造业,0.3333333333333333,0.4666666666666667
2024-05-22,专用设备制造业,1.0,0.4666666666666666
2024-05-27,专用设备制造业,0.0,0.6666666666666666
2024-05-29,专用设备制造业,1.0,0.6666666666666666
2024-05-30,专用设备制造业,-1.0,0.26666666666666666
2024-05-31,专用设备制造业,0.5,0.3
2024-06-04,专用设备制造业,-1.0,-0.1
2024-06-17,专用设备制造业,0.75,0.05
2024-06-18,专用设备制造业,1.0,0.05
2024-06-19,专用设备制造业,1.0,0.45
2024-06-20,专用设备制造业,1.0,0.55
2024-06-27,专用设备制造业,0.0,0.75
2024-06-28,专用设备制造业,1.0,0.8
2024-07-11,专用设备制造业,1.0,0.8
2024-07-15,专用设备制造业,0.3333333333333333,0.6666666666666667
2024-07-16,专用设备制造业,1.0,0.6666666666666666
2024-07-27,专用设备制造业,0.0,0.6666666666666666
2024-08-15,专用设备制造业,0.6666666666666666,0.6
2024-08-16,专用设备制造业,1.0,0.6
2024-08-19,专用设备制造业,1.0,0.7333333333333333
2024-08-27,专用设备制造业,0.5,0.6333333333333334
2024-08-28,专用设备制造业,1.0,0.8333333333333334
2024-08-29,专用设备制造业,1.0,0.9
2024-08-31,专用设备制造业,1.0,0.9
2024-09-09,专用设备制造业,1.0,0.9
2024-09-14,专用设备制造业,0.5,0.9
2024-09-15,专用设备制造业,1.0,0.9
2024-09-17,专用设备制造业,1.0,0.9
2024-09-19,专用设备制造业,1.0,0.9
2024-09-27,专用设备制造业,1.0,0.9
2024-09-28,专用设备制造业,1.0,1.0
2024-10-11,专用设备制造业,1.0,1.0
2024-10-18,专用设备制造业,0.6,0.9199999999999999
2024-10-19,专用设备制造业,1.0,0.9199999999999999
2024-10-22,专用设备制造业,1.0,0.9199999999999999
2024-10-27,专用设备制造业,0.6666666666666666,0.8533333333333333
2024-10-28,专用设备制造业,1.0,0.8533333333333333
2024-10-31,专用设备制造业,1.0,0.9333333333333333
2024-11-13,专用设备制造业,1.0,0.9333333333333333
2024-11-15,专用设备制造业,0.75,0.8833333333333334
2024-11-16,专用设备制造业,1.0,0.95
2024-11-19,专用设备制造业,1.0,0.95
2024-11-27,专用设备制造业,0.5,0.85
2024-11-28,专用设备制造业,1.0,0.85
2024-11-30,专用设备制造业,1.0,0.9
2024-12-16,专用设备制造业,0.0,0.7
2024-12-17,专用设备制造业,1.0,0.7
2024-12-26,专用设备制造业,1.0,0.8
2024-12-27,专用设备制造业,0.6666666666666666,0.7333333333333333
2025-01-15,专用设备制造业,1.0,0.7333333333333333
2025-01-17,专用设备制造业,0.0,0.7333333333333333
2025-01-20,专用设备制造业,1.0,0.7333333333333333
2025-01-23,专用设备制造业,1.0,0.7333333333333333
2025-01-27,专用设备制造业,0.6666666666666666,0.7333333333333333
2025-01-28,专用设备制造业,1.0,0.7333333333333333
2025-02-21,专用设备制造业,1.0,0.9333333333333332
2025-02-28,专用设备制造业,1.0,0.9333333333333332
2025-03-02,专用设备制造业,1.0,0.9333333333333332
2025-03-17,专用设备制造业,0.0,0.8
2025-03-18,专用设备制造业,1.0,0.8
2025-03-27,专用设备制造业,0.6666666666666666,0.7333333333333333
2025-03-28,专用设备制造业,1.0,0.7333333333333333
2025-04-03,专用设备制造业,1.0,0.7333333333333333
2025-04-07,专用设备制造业,1.0,0.9333333333333332
2025-04-10,专用设备制造业,1.0,0.9333333333333332
2025-04-14,专用设备制造业,1.0,1.0
2025-04-15,专用设备制造业,1.0,1.0
2025-04-16,专用设备制造业,0.5,0.9
2025-04-18,专用设备制造业,1.0,0.9
2025-04-22,专用设备制造业,1.0,0.9
2025-04-25,专用设备制造业,1.0,0.9
2025-04-27,专用设备制造业,0.6666666666666666,0.8333333333333334
2025-04-28,专用设备制造业,1.0,0.9333333333333333
2025-05-01,专用设备制造业,1.0,0.9333333333333333
2025-05-02,专用设备制造业,1.0,0.9333333333333333
2025-05-10,专用设备制造业,1.0,0.9333333333333333
2025-05-12,专用设备制造业,1.0,1.0
2025-05-13,专用设备制造业,1.0,1.0
2025-05-19,专用设备制造业,0.5,0.9
2025-05-20,专用设备制造业,1.0,0.9
2025-05-24,专用设备制造业,0.5,0.8
2025-05-27,专用设备制造业,0.6666666666666666,0.7333333333333334
2025-05-31,专用设备制造业,1.0,0.7333333333333334
2025-06-09,专用设备制造业,1.0,0.8333333333333334
2025-06-16,专用设备制造业,0.0,0.6333333333333334
2025-06-17,专用设备制造业,1.0,0.7333333333333334
2025-06-20,专用设备制造业,1.0,0.8
2025-06-24,专用设备制造业,0.0,0.6
2025-06-27,专用设备制造业,0.6666666666666666,0.5333333333333334
2025-06-30,专用设备制造业,1.0,0.7333333333333334
2025-07-14,专用设备制造业,1.0,0.7333333333333334
2025-07-15,专用设备制造业,0.3333333333333333,0.6
2025-07-19,专用设备制造业,1.0,0.8
2025-07-27,专用设备制造业,0.6666666666666666,0.8
2025-08-09,专用设备制造业,1.0,0.8
2025-08-15,专用设备制造业,0.5,0.7000000000000001
2025-08-20,专用设备制造业,1.0,0.8333333333333334
2025-08-27,专用设备制造业,1.0,0.8333333333333334
2025-08-28,专用设备制造业,1.0,0.9
2025-09-15,专用设备制造业,0.6666666666666666,0.8333333333333334
2025-09-16,专用设备制造业,1.0,0.9333333333333333
2025-09-27,专用设备制造业,0.5,0.8333333333333334
2025-10-13,专用设备制造业,0.0,0.6333333333333334
2025-10-14,专用设备制造业,0.0,0.4333333333333334
2025-10-20,专用设备制造业,0.0,0.3000000000000001
2025-10-21,专用设备制造业,0.0,0.10000000000000009
2025-10-24,专用设备制造业,0.0,0.0
2025-10-27,专用设备制造业,0.0,0.0
2020-01-02,互联网和相关服务,0.5,0.5
2020-01-03,互联网和相关服务,1.0,0.75
2020-01-04,互联网和相关服务,1.0,0.8333333333333334
2020-01-07,互联网和相关服务,1.0,0.875
2020-01-09,互联网和相关服务,1.0,0.9
2020-01-10,互联网和相关服务,0.0,0.8
2020-01-14,互联网和相关服务,1.0,0.8
2020-01-15,互联网和相关服务,0.0,0.6
2020-01-16,互联网和相关服务,1.0,0.6
2020-01-18,互联网和相关服务,1.0,0.6
2020-01-19,互联网和相关服务,0.0,0.6
2020-01-20,互联网和相关服务,0.3333333333333333,0.4666666666666667
2020-01-22,互联网和相关服务,1.0,0.6666666666666666
2020-01-26,互联网和相关服务,0.0,0.4666666666666666
2020-01-29,互联网和相关服务,0.0,0.26666666666666666
2020-01-30,互联网和相关服务,1.0,0.4666666666666666
2020-02-01,互联网和相关服务,1.0,0.6
2020-02-02,互联网和相关服务,0.5,0.5
2020-02-03,互联网和相关服务,0.5,0.6
2020-02-04,互联网和相关服务,0.0,0.6
2020-02-05,互联网和相关服务,0.6666666666666666,0.5333333333333333
2020-02-06,互联网和相关服务,1.0,0.5333333333333333
2020-02-08,互联网和相关服务,1.0,0.6333333333333333
2020-02-09,互联网和相关服务,1.0,0.7333333333333333
2020-02-10,互联网和相关服务,0.6666666666666666,0.8666666666666666
2020-02-12,互联网和相关服务,1.0,0.9333333333333332
2020-02-13,互联网和相关服务,1.0,0.9333333333333332
2020-02-14,互联网和相关服务,0.0,0.7333333333333333
2020-02-17,互联网和相关服务,0.0,0.5333333333333333
2020-02-18,互联网和相关服务,1.0,0.6
2020-02-19,互联网和相关服务,0.6666666666666666,0.5333333333333333
2020-02-20,互联网和相关服务,0.75,0.4833333333333333
2020-02-25,互联网和相关服务,1.0,0.6833333333333333
2020-02-26,互联网和相关服务,0.5,0.7833333333333333
2020-02-27,互联网和相关服务,0.0,0.5833333333333333
2020-02-28,互联网和相关服务,1.0,0.65
2020-02-29,互联网和相关服务,0.5,0.6
2020-03-02,互联网和相关服务,1.0,0.6
2020-03-03,互联网和相关服务,1.0,0.7
2020-03-04,互联网和相关服务,0.6666666666666666,0.8333333333333334
2020-03-05,互联网和相关服务,0.8,0.7933333333333333
2020-03-06,互联网和相关服务,0.6666666666666666,0.8266666666666665
2020-03-07,互联网和相关服务,0.6666666666666666,0.76
2020-03-09,互联网和相关服务,0.6,0.6799999999999999
2020-03-10,互联网和相关服务,0.42857142857142855,0.6323809523809524
2020-03-13,互联网和相关服务,0.75,0.6223809523809523
2020-03-15,互联网和相关服务,0.5,0.589047619047619
2020-03-16,互联网和相关服务,1.0,0.6557142857142857
2020-03-17,互联网和相关服务,1.0,0.7357142857142858
2020-03-18,互联网和相关服务,1.0,0.85
2020-03-20,互联网和相关服务,0.5714285714285714,0.8142857142857143
2020-03-21,互联网和相关服务,1.0,0.9142857142857143
2020-03-22,互联网和相关服务,1.0,0.9142857142857143
2020-03-23,互联网和相关服务,1.0,0.9142857142857143
2020-03-24,互联网和相关服务,0.2857142857142857,0.7714285714285715
2020-03-25,互联网和相关服务,0.6666666666666666,0.7904761904761906
2020-03-26,互联网和相关服务,0.8,0.7504761904761905
2020-03-27,互联网和相关服务,0.3333333333333333,0.6171428571428572
2020-03-28,互联网和相关服务,1.0,0.6171428571428571
2020-03-29,互联网和相关服务,1.0,0.76
2020-03-30,互联网和相关服务,0.8333333333333334,0.7933333333333332
2020-04-01,互联网和相关服务,1.0,0.8333333333333333
2020-04-02,互联网和相关服务,1.0,0.9666666666666666
2020-04-03,互联网和相关服务,1.0,0.9666666666666666
2020-04-04,互联网和相关服务,1.0,0.9666666666666666
2020-04-07,互联网和相关服务,0.0,0.8
2020-04-08,互联网和相关服务,0.0,0.6
2020-04-10,互联网和相关服务,1.0,0.6
2020-04-14,互联网和相关服务,1.0,0.6
2020-04-15,互联网和相关服务,1.0,0.6
2020-04-16,互联网和相关服务,1.0,0.8
2020-04-20,互联网和相关服务,0.6666666666666666,0.9333333333333333
2020-04-21,互联网和相关服务,1.0,0.9333333333333333
2020-04-22,互联网和相关服务,0.2,0.7733333333333333
2020-04-26,互联网和相关服务,1.0,0.7733333333333333
2020-04-27,互联网和相关服务,0.3333333333333333,0.64
2020-04-28,互联网和相关服务,0.0,0.5066666666666667
2020-04-29,互联网和相关服务,1.0,0.5066666666666666
2020-04-30,互联网和相关服务,1.0,0.6666666666666666
2020-05-03,互联网和相关服务,1.0,0.6666666666666666
2020-05-07,互联网和相关服务,0.5,0.7
2020-05-08,互联网和相关服务,1.0,0.9
2020-05-09,互联网和相关服务,1.0,0.9
2020-05-10,互联网和相关服务,0.0,0.7
2020-05-11,互联网和相关服务,0.0,0.5
2020-05-13,互联网和相关服务,1.0,0.6
2020-05-14,互联网和相关服务,1.0,0.6
2020-05-15,互联网和相关服务,1.0,0.6
2020-05-16,互联网和相关服务,1.0,0.8
2020-05-17,互联网和相关服务,1.0,1.0
2020-05-18,互联网和相关服务,1.0,1.0
2020-05-19,互联网和相关服务,0.5,0.9
2020-05-20,互联网和相关服务,0.0,0.7
2020-05-21,互联网和相关服务,1.0,0.7
2020-05-22,互联网和相关服务,0.0,0.5
2020-05-25,互联网和相关服务,0.0,0.30000000000000004
2020-05-28,互联网和相关服务,0.5,0.30000000000000004
2020-05-29,互联网和相关服务,1.0,0.5
2020-05-30,互联网和相关服务,0.5,0.4
2020-06-01,互联网和相关服务,1.0,0.6
2020-06-02,互联网和相关服务,1.0,0.8
2020-06-05,互联网和相关服务,1.0,0.9
2020-06-06,互联网和相关服务,0.0,0.7
2020-06-07,互联网和相关服务,1.0,0.8
2020-06-09,互联网和相关服务,1.0,0.8
2020-06-10,互联网和相关服务,0.0,0.6
2020-06-12,互联网和相关服务,1.0,0.6
2020-06-15,互联网和相关服务,1.0,0.8
2020-06-17,互联网和相关服务,0.6666666666666666,0.7333333333333334
2020-06-18,互联网和相关服务,1.0,0.7333333333333334
2020-06-19,互联网和相关服务,1.0,0.9333333333333333
2020-06-20,互联网和相关服务,0.5,0.8333333333333334
2020-06-21,互联网和相关服务,1.0,0.8333333333333334
2020-06-24,互联网和相关服务,1.0,0.9
2020-06-25,互联网和相关服务,1.0,0.9
2020-06-27,互联网和相关服务,1.0,0.9
2020-06-29,互联网和相关服务,0.6666666666666666,0.9333333333333333
2020-06-30,互联网和相关服务,0.75,0.8833333333333334
2020-07-02,互联网和相关服务,0.0,0.6833333333333333
2020-07-04,互联网和相关服务,1.0,0.6833333333333333
2020-07-05,互联网和相关服务,1.0,0.6833333333333333
2020-07-06,互联网和相关服务,1.0,0.7500000000000001
2020-07-07,互联网和相关服务,0.0,0.6000000000000001
2020-07-08,互联网和相关服务,1.0,0.8
2020-07-09,互联网和相关服务,0.0,0.6000000000000001
2020-07-10,互联网和相关服务,0.3333333333333333,0.4666666666666668
2020-07-15,互联网和相关服务,1.0,0.4666666666666668
2020-07-16,互联网和相关服务,0.25,0.5166666666666668
2020-07-17,互联网和相关服务,0.0,0.31666666666666676
2020-07-18,互联网和相关服务,1.0,0.5166666666666668
2020-07-19,互联网和相关服务,1.0,0.65
2020-07-20,互联网和相关服务,0.6,0.5700000000000001
2020-07-21,互联网和相关服务,1.0,0.7200000000000001
2020-07-24,互联网和相关服务,1.0,0.9200000000000002
2020-07-25,互联网和相关服务,1.0,0.9200000000000002
2020-07-26,互联网和相关服务,0.0,0.7200000000000001
2020-07-28,互联网和相关服务,1.0,0.8
2020-07-29,互联网和相关服务,1.0,0.8
